time,open,high,low,close,Volume
1710199800,72300.45,72300.46,72053.94,72078.1,733.56844
1710201600,72078.1,72320,72046.09,72118.78,1078.65758
1710203400,72118.79,72324,71985.89,71988.27,671.35145
1710205200,71988.28,72319.64,71900,72261.1,684.53626
1710207000,72261.1,72470.41,72190,72433.34,588.68233
1710208800,72433.34,72433.35,72181.1,72299.96,579.93428
1710210600,72299.96,72322,72138.64,72183.97,402.23984
1710212400,72183.97,72241.85,71501,71669.19,1593.07562
1710214200,71669.18,71827.41,71400,71619,1342.94237
1710216000,71619,72056.66,71301,71950,1270.55367
1710217800,71950.01,72083.63,71732.74,71809.3,741.41162
1710219600,71809.3,72071.42,71710,71899.67,615.04878
1710221400,71899.68,72021.2,71808.09,71981.11,389.56245
1710223200,71981.1,71981.11,71530,71530,785.55238
1710225000,71530.01,72272.08,71441.1,72266.47,1320.58136
1710226800,72266.48,72355.15,72048,72160.35,1034.7335
1710228600,72160.36,72260,72021.11,72121.1,765.16284
1710230400,72121.1,72188.46,71388,71588.44,1413.27376
1710232200,71588.43,71815.2,71506.47,71677.32,1132.4442
1710234000,71677.32,72055.99,71677.32,71978.46,688.15174
1710235800,71978.46,72085.06,71850.01,71936,818.1898
1710237600,71936,71959.12,71647.14,71705.63,587.18566
1710239400,71705.63,71999,71705.62,71864,642.93822
1710241200,71864,72376,71860,72062.98,1368.19948
1710243000,72062.99,72257.56,72012.72,72023.82,673.04693
1710244800,72023.82,72144.14,71576,71628.53,1283.8762
1710246600,71628.52,72294.17,71470,72193.19,2409.13119
1710248400,72193.18,72306.9,71941.1,72282.7,1272.13543
1710250200,72282.69,72333.02,71704.56,72293.8,1771.55345
1710252000,72293.81,73000,71620,72081.4,4472.711831
1710253800,72081.39,72257.24,71650,71666.79,1749.54405
1710255600,71666.8,72070,70800,72039.99,3185.47753
1710257400,72040,72083.61,71662.29,71703.41,972.04857
1710259200,71703.41,71829.11,70127,70606.97,3387.87889
1710261000,70606.96,70848.83,70114.34,70507.37,2656.81872
1710262800,70507.38,70629.32,68620.82,69254.26,6445.63617
1710264600,69254.25,71121.1,69223.28,71092.55,3708.70005
1710266400,71092.55,71276,70500,70829.88,2499.93605
1710268200,70829.88,71497.49,70829.87,71410.21,1734.7002
1710270000,71410.2,71655,71206.79,71403.99,1926.24424
1710271800,71403.99,71580.02,71253.23,71349.99,1655.99333
1710273600,71349.99,71350,70744.26,70918.3,1124.33229
1710275400,70918.29,71130.94,70621.1,71037.63,1083.94388
1710277200,71037.64,71050,70607.86,70815.52,886.13645
1710279000,70815.52,71120.55,70635.61,70845.21,537.69213
1710280800,70845.22,71222,70680.51,70942.39,889.09357
1710282600,70942.38,71270.82,70852.01,71162.01,641.66369
1710284400,71162.01,71472.44,71034.01,71458.36,618.29506
1710286200,71458.37,71550.05,71363.6,71452.01,682.5476
1710288000,71452,71745,71333.31,71386.64,844.62971
1710289800,71386.63,71672.59,71350.81,71410.68,650.9463
1710291600,71410.69,71848.17,71369.9,71804.61,721.63447
1710293400,71804.61,72100,71757.05,72005.37,1489.96223
1710295200,72005.38,72079.8,71867.06,71872.01,723.183
1710297000,71872.01,72007.93,71872,71980,443.45179
1710298800,71980,72217.79,71881.42,72047.18,737.72192
1710300600,72047.17,72167.68,71917.76,72057.43,755.61408
1710302400,72057.43,72192,71920,72068.69,615.29978
1710304200,72068.7,72210,72044.78,72210,618.10907
1710306000,72209.99,72210,71982.25,72113.05,601.92653
1710307800,72113.05,72186.54,72073.23,72152.39,431.30979
1710309600,72152.39,72488.4,72110,72392.23,976.14957
1710311400,72392.23,72724.94,72392.23,72708,1542.76409
1710313200,72707.99,73182.22,72636.08,72899.03,2423.182772
1710315000,72899.04,73008.19,72709.83,72855.16,1237.24589
1710316800,72855.15,73650.25,72820,73487.71,2174.478215
1710318600,73487.72,73621.1,73239.7,73433.5,1661.16099
1710320400,73433.49,73607.8,73359.6,73447.78,1131.71676
1710322200,73447.77,73447.78,73131,73306.52,1106.91438
1710324000,73306.52,73387.21,73121.1,73255.68,889.24531
1710325800,73255.69,73317.24,73138.43,73256.02,763.56018
1710327600,73256.01,73481.31,73234.32,73234.32,982.15807
1710329400,73234.33,73298.13,73041.43,73065.41,879.21497
1710331200,73065.4,73180,72946.41,72995.5,748.70519
1710333000,72995.49,73024.72,72456,72810,2003.60387
1710334800,72809.99,73030.74,72561.1,72705.82,1344.65353
1710336600,72705.81,72800,71634.52,72183.65,2907.08649
1710338400,72183.62,72910.38,72001.1,72556.48,2063.60463
1710340200,72556.48,72656.91,72190.01,72352.8,2102.63933
1710342000,72352.79,73091.41,72289.03,72660.07,1667.02979
1710343800,72660.07,72893.77,72403.66,72634.95,1202.33671
1710345600,72634.95,72750.89,72350,72721.11,1271.76332
1710347400,72721.11,73000,72561.11,72995.91,1101.92963
1710349200,72995.92,73180,72660.99,72797.57,1504.3379
1710351000,72797.57,72985.42,72700,72820.61,766.66426
1710352800,72820.61,72986,72721.16,72983.15,722.62626
1710354600,72983.16,73263.99,72944,73133.59,1068.03919
1710356400,73133.59,73230,72778.88,72783.35,1051.41487
1710358200,72783.36,73394.19,72783.35,73349.24,1241.0828
1710360000,73349.24,73410.22,73055.32,73161.39,968.93655
1710361800,73161.38,73242.07,72924.26,73088.73,742.03157
1710363600,73088.72,73237.5,72951.55,73020,722.70362
1710365400,73019.99,73361.01,72940,73240.2,642.81953
1710367200,73240.21,73268,72971.43,73035.06,710.3394
1710369000,73035.07,73041.1,72788.15,72951.83,657.34546
1710370800,72951.82,73121.1,72896.46,72956,532.83131
1710372600,72956,73129.8,72916.92,73072.41,513.60657
1710374400,73072.4,73169.44,72931.14,73115.78,692.74286
1710376200,73115.77,73115.78,72759.07,72842.77,773.13757
1710378000,72842.77,72842.77,72615.38,72726.81,765.36889
1710379800,72726.81,72950.57,72500,72928.31,755.80542
1710381600,72928.32,73120,72817.4,73113.71,613.99486
1710383400,73113.72,73220,72930,73012.73,529.35677
1710385200,73012.74,73288.3,73009.11,73243.77,754.57329
1710387000,73243.77,73286.2,73160.6,73267.08,584.59353
1710388800,73267.08,73658,73241.1,73318.52,1260.14549
1710390600,73318.51,73318.52,72680,72961.08,1316.76072
1710392400,72961.09,73040.65,72734.22,72942.19,834.11933
1710394200,72942.19,73172,72942.19,73143.98,506.38458
1710396000,73143.98,73573.14,73123.7,73573.14,770.26193
1710397800,73573.13,73600,73221.33,73577.35,991.98614
1710399600,73577.35,73777,73284.26,73295.94,1289.209796
1710401400,73295.94,73368,73100,73224,766.03536
1710403200,73224,73518.33,73215.14,73518.32,718.31195
1710405000,73518.33,73528.11,73321.1,73321.11,632.32882
1710406800,73321.1,73500,73297.85,73430.45,568.08799
1710408600,73430.46,73441.1,73156,73329.12,639.86013
1710410400,73329.11,73335.96,72950,73239.99,836.6495
1710412200,73240,73260,72861.1,72983.59,836.61225
1710414000,72983.59,73025,72627,72887.99,1348.45356
1710415800,72888,72909.87,72650,72884,827.03232
1710417600,72884.01,73047.16,72401,72761.33,1453.43013
1710419400,72761.33,72850.03,72516.07,72829.93,1351.01387
1710421200,72829.94,72919.6,72310.07,72533.86,1300.76064
1710423000,72533.86,72639.38,71360.8,71884.81,4467.54165
1710424800,71884.82,72536.03,71695.84,72201.1,2235.73448
1710426600,72201.11,72241.1,71215,71690,2392.3439
1710428400,71689.99,72068.96,70792,70843.78,2498.47545
1710430200,70843.77,71291.94,70543.64,70844.01,2857.98955
